agent_type,subject_ID,modelrun_ID,game_name,game_level,episode_number,event_name,count
DDQN,NA,NA,variant_expt_ee_3,0,43,"('avatar', 'wall')",1025
DDQN,NA,NA,variant_expt_ee_3,0,44,"('avatar', 'wall')",906
DDQN,NA,NA,variant_expt_ee_3,0,45,"('avatar', 'wall')",1081
DDQN,NA,NA,variant_expt_ee_3,0,46,"('avatar', 'wall')",824
DDQN,NA,NA,variant_expt_ee_3,0,47,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,47,"('avatar', 'wall')",854
DDQN,NA,NA,variant_expt_ee_3,0,48,"('avatar', 'wall')",448
DDQN,NA,NA,variant_expt_ee_3,0,49,"('avatar', 'wall')",399
DDQN,NA,NA,variant_expt_ee_3,0,50,"('avatar', 'wall')",1262
DDQN,NA,NA,variant_expt_ee_3,0,51,"('avatar', 'wall')",814
DDQN,NA,NA,variant_expt_ee_3,0,52,"('avatar', 'wall')",880
DDQN,NA,NA,variant_expt_ee_3,0,53,"('avatar', 'wall')",1110
DDQN,NA,NA,variant_expt_ee_3,0,54,"('avatar', 'wall')",726
DDQN,NA,NA,variant_expt_ee_3,0,55,"('avatar', 'wall')",824
DDQN,NA,NA,variant_expt_ee_3,0,56,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,56,"('avatar', 'wall')",651
DDQN,NA,NA,variant_expt_ee_3,0,57,"('avatar', 'wall')",636
DDQN,NA,NA,variant_expt_ee_3,0,58,"('avatar', 'wall')",1016
DDQN,NA,NA,variant_expt_ee_3,0,59,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,59,"('avatar', 'wall')",932
DDQN,NA,NA,variant_expt_ee_3,0,60,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,60,"('avatar', 'wall')",879
DDQN,NA,NA,variant_expt_ee_3,0,61,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,61,"('avatar', 'wall')",686
DDQN,NA,NA,variant_expt_ee_3,0,62,"('avatar', 'wall')",365
DDQN,NA,NA,variant_expt_ee_3,0,63,"('avatar', 'wall')",688
DDQN,NA,NA,variant_expt_ee_3,0,64,"('avatar', 'wall')",441
DDQN,NA,NA,variant_expt_ee_3,0,65,"('avatar', 'wall')",732
DDQN,NA,NA,variant_expt_ee_3,0,66,"('avatar', 'wall')",313
DDQN,NA,NA,variant_expt_ee_3,0,67,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,67,"('avatar', 'wall')",409
DDQN,NA,NA,variant_expt_ee_3,0,68,"('avatar', 'wall')",739
DDQN,NA,NA,variant_expt_ee_3,0,69,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,69,"('avatar', 'wall')",629
DDQN,NA,NA,variant_expt_ee_3,0,70,"('avatar', 'wall')",511
DDQN,NA,NA,variant_expt_ee_3,0,71,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,71,"('avatar', 'wall')",478
DDQN,NA,NA,variant_expt_ee_3,0,72,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,72,"('avatar', 'wall')",307
DDQN,NA,NA,variant_expt_ee_3,0,73,"('avatar', 'wall')",366
DDQN,NA,NA,variant_expt_ee_3,0,74,"('avatar', 'wall')",407
DDQN,NA,NA,variant_expt_ee_3,0,75,"('avatar', 'wall')",502
DDQN,NA,NA,variant_expt_ee_3,0,76,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,76,"('avatar', 'wall')",849
DDQN,NA,NA,variant_expt_ee_3,0,77,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,77,"('avatar', 'wall')",530
DDQN,NA,NA,variant_expt_ee_3,0,78,"('avatar', 'wall')",302
DDQN,NA,NA,variant_expt_ee_3,0,79,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,79,"('avatar', 'wall')",347
DDQN,NA,NA,variant_expt_ee_3,0,80,"('avatar', 'wall')",489
DDQN,NA,NA,variant_expt_ee_3,0,81,"('avatar', 'wall')",127
DDQN,NA,NA,variant_expt_ee_3,0,82,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,82,"('avatar', 'wall')",270
DDQN,NA,NA,variant_expt_ee_3,0,83,"('avatar', 'wall')",542
DDQN,NA,NA,variant_expt_ee_3,0,84,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,84,"('avatar', 'wall')",626
DDQN,NA,NA,variant_expt_ee_3,0,85,"('avatar', 'wall')",579
DDQN,NA,NA,variant_expt_ee_3,0,86,"('avatar', 'wall')",811
DDQN,NA,NA,variant_expt_ee_3,0,87,"('avatar', 'wall')",826
DDQN,NA,NA,variant_expt_ee_3,0,88,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,88,"('avatar', 'wall')",938
DDQN,NA,NA,variant_expt_ee_3,0,89,"('avatar', 'wall')",1072
DDQN,NA,NA,variant_expt_ee_3,0,90,"('avatar', 'wall')",435
DDQN,NA,NA,variant_expt_ee_3,0,91,"('avatar', 'wall')",384
DDQN,NA,NA,variant_expt_ee_3,0,92,"('avatar', 'wall')",532
DDQN,NA,NA,variant_expt_ee_3,0,93,"('avatar', 'wall')",324
DDQN,NA,NA,variant_expt_ee_3,0,94,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,94,"('avatar', 'wall')",916
DDQN,NA,NA,variant_expt_ee_3,0,95,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,95,"('avatar', 'wall')",491
DDQN,NA,NA,variant_expt_ee_3,0,96,"('avatar', 'wall')",419
DDQN,NA,NA,variant_expt_ee_3,0,97,"('avatar', 'wall')",269
DDQN,NA,NA,variant_expt_ee_3,0,98,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,98,"('avatar', 'wall')",100
DDQN,NA,NA,variant_expt_ee_3,0,99,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,99,"('avatar', 'wall')",394
DDQN,NA,NA,variant_expt_ee_3,0,100,"('apple', 'avatar')",3
DDQN,NA,NA,variant_expt_ee_3,0,100,"('avatar', 'wall')",556
DDQN,NA,NA,variant_expt_ee_3,0,101,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,101,"('avatar', 'wall')",226
DDQN,NA,NA,variant_expt_ee_3,0,102,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,102,"('avatar', 'wall')",192
DDQN,NA,NA,variant_expt_ee_3,0,103,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,103,"('avatar', 'wall')",695
DDQN,NA,NA,variant_expt_ee_3,0,104,"('avatar', 'wall')",124
DDQN,NA,NA,variant_expt_ee_3,0,105,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,105,"('avatar', 'wall')",866
DDQN,NA,NA,variant_expt_ee_3,0,106,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,106,"('avatar', 'wall')",417
DDQN,NA,NA,variant_expt_ee_3,0,107,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,107,"('avatar', 'wall')",285
DDQN,NA,NA,variant_expt_ee_3,0,108,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,108,"('avatar', 'wall')",556
DDQN,NA,NA,variant_expt_ee_3,0,109,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,109,"('avatar', 'wall')",157
DDQN,NA,NA,variant_expt_ee_3,0,110,"('avatar', 'wall')",219
DDQN,NA,NA,variant_expt_ee_3,0,111,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,111,"('avatar', 'wall')",423
DDQN,NA,NA,variant_expt_ee_3,0,112,"('avatar', 'wall')",231
DDQN,NA,NA,variant_expt_ee_3,0,113,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,113,"('avatar', 'wall')",193
DDQN,NA,NA,variant_expt_ee_3,0,114,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,114,"('avatar', 'wall')",272
DDQN,NA,NA,variant_expt_ee_3,0,115,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,115,"('avatar', 'wall')",267
DDQN,NA,NA,variant_expt_ee_3,0,116,"('avatar', 'wall')",795
DDQN,NA,NA,variant_expt_ee_3,0,117,"('avatar', 'wall')",383
DDQN,NA,NA,variant_expt_ee_3,0,118,"('avatar', 'wall')",55
DDQN,NA,NA,variant_expt_ee_3,0,119,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,119,"('avatar', 'wall')",550
DDQN,NA,NA,variant_expt_ee_3,0,120,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,120,"('avatar', 'wall')",611
DDQN,NA,NA,variant_expt_ee_3,0,121,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,121,"('avatar', 'wall')",659
DDQN,NA,NA,variant_expt_ee_3,0,122,"('avatar', 'wall')",1425
DDQN,NA,NA,variant_expt_ee_3,0,123,"('avatar', 'wall')",1362
DDQN,NA,NA,variant_expt_ee_3,0,124,"('avatar', 'wall')",54
DDQN,NA,NA,variant_expt_ee_3,0,125,"('avatar', 'wall')",1359
DDQN,NA,NA,variant_expt_ee_3,0,126,"('avatar', 'wall')",114
DDQN,NA,NA,variant_expt_ee_3,0,127,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,127,"('avatar', 'wall')",113
DDQN,NA,NA,variant_expt_ee_3,0,128,"('apple', 'avatar')",3
DDQN,NA,NA,variant_expt_ee_3,0,128,"('avatar', 'wall')",493
DDQN,NA,NA,variant_expt_ee_3,0,129,"('avatar', 'wall')",234
DDQN,NA,NA,variant_expt_ee_3,0,130,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,130,"('avatar', 'wall')",244
DDQN,NA,NA,variant_expt_ee_3,0,131,"('apple', 'avatar')",3
DDQN,NA,NA,variant_expt_ee_3,0,131,"('avatar', 'wall')",452
DDQN,NA,NA,variant_expt_ee_3,0,132,"('avatar', 'wall')",75
DDQN,NA,NA,variant_expt_ee_3,0,133,"('avatar', 'wall')",55
DDQN,NA,NA,variant_expt_ee_3,0,134,"('avatar', 'wall')",196
DDQN,NA,NA,variant_expt_ee_3,0,135,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,135,"('avatar', 'wall')",184
DDQN,NA,NA,variant_expt_ee_3,0,136,"('avatar', 'wall')",468
DDQN,NA,NA,variant_expt_ee_3,0,137,"('avatar', 'wall')",56
DDQN,NA,NA,variant_expt_ee_3,0,138,"('avatar', 'wall')",1232
DDQN,NA,NA,variant_expt_ee_3,0,139,"('avatar', 'wall')",63
DDQN,NA,NA,variant_expt_ee_3,0,140,"('avatar', 'wall')",21
DDQN,NA,NA,variant_expt_ee_3,0,141,"('avatar', 'wall')",37
DDQN,NA,NA,variant_expt_ee_3,0,142,"('avatar', 'wall')",5
DDQN,NA,NA,variant_expt_ee_3,0,143,"('avatar', 'wall')",3
DDQN,NA,NA,variant_expt_ee_3,0,144,"('avatar', 'wall')",35
DDQN,NA,NA,variant_expt_ee_3,0,145,"('avatar', 'wall')",69
DDQN,NA,NA,variant_expt_ee_3,0,146,"('avatar', 'wall')",46
DDQN,NA,NA,variant_expt_ee_3,0,147,"('avatar', 'wall')",155
DDQN,NA,NA,variant_expt_ee_3,0,148,"('avatar', 'wall')",3
DDQN,NA,NA,variant_expt_ee_3,0,149,"('avatar', 'wall')",6
DDQN,NA,NA,variant_expt_ee_3,0,150,"('avatar', 'wall')",1690
DDQN,NA,NA,variant_expt_ee_3,0,151,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,151,"('avatar', 'wall')",1224
DDQN,NA,NA,variant_expt_ee_3,0,152,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,152,"('avatar', 'wall')",1342
DDQN,NA,NA,variant_expt_ee_3,0,153,"('avatar', 'wall')",778
DDQN,NA,NA,variant_expt_ee_3,0,154,"('avatar', 'wall')",1184
DDQN,NA,NA,variant_expt_ee_3,0,155,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,155,"('avatar', 'wall')",1539
DDQN,NA,NA,variant_expt_ee_3,0,156,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,156,"('avatar', 'wall')",1007
DDQN,NA,NA,variant_expt_ee_3,0,157,"('avatar', 'wall')",144
DDQN,NA,NA,variant_expt_ee_3,0,158,"('avatar', 'wall')",1503
DDQN,NA,NA,variant_expt_ee_3,0,159,"('avatar', 'wall')",1593
DDQN,NA,NA,variant_expt_ee_3,0,160,"('avatar', 'wall')",768
DDQN,NA,NA,variant_expt_ee_3,0,161,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,161,"('avatar', 'wall')",744
DDQN,NA,NA,variant_expt_ee_3,0,162,"('avatar', 'wall')",767
DDQN,NA,NA,variant_expt_ee_3,0,163,"('avatar', 'wall')",1115
DDQN,NA,NA,variant_expt_ee_3,0,164,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,164,"('avatar', 'wall')",1166
DDQN,NA,NA,variant_expt_ee_3,0,165,"('avatar', 'wall')",1233
DDQN,NA,NA,variant_expt_ee_3,0,166,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,166,"('avatar', 'wall')",743
DDQN,NA,NA,variant_expt_ee_3,0,167,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,167,"('avatar', 'wall')",941
DDQN,NA,NA,variant_expt_ee_3,0,168,"('avatar', 'wall')",911
DDQN,NA,NA,variant_expt_ee_3,0,169,"('avatar', 'wall')",715
DDQN,NA,NA,variant_expt_ee_3,0,170,"('avatar', 'wall')",744
DDQN,NA,NA,variant_expt_ee_3,0,171,"('avatar', 'wall')",654
DDQN,NA,NA,variant_expt_ee_3,0,172,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,172,"('avatar', 'wall')",1091
DDQN,NA,NA,variant_expt_ee_3,0,173,"('avatar', 'wall')",1255
DDQN,NA,NA,variant_expt_ee_3,0,174,"('avatar', 'wall')",1047
DDQN,NA,NA,variant_expt_ee_3,0,175,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,175,"('avatar', 'wall')",832
DDQN,NA,NA,variant_expt_ee_3,0,176,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,176,"('avatar', 'wall')",1389
DDQN,NA,NA,variant_expt_ee_3,0,177,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,177,"('avatar', 'wall')",859
DDQN,NA,NA,variant_expt_ee_3,0,178,"('avatar', 'wall')",1125
DDQN,NA,NA,variant_expt_ee_3,0,179,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,179,"('avatar', 'wall')",898
DDQN,NA,NA,variant_expt_ee_3,0,180,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,180,"('avatar', 'wall')",707
DDQN,NA,NA,variant_expt_ee_3,0,181,"('apple', 'avatar')",3
DDQN,NA,NA,variant_expt_ee_3,0,181,"('avatar', 'wall')",675
DDQN,NA,NA,variant_expt_ee_3,0,182,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,182,"('avatar', 'wall')",1344
DDQN,NA,NA,variant_expt_ee_3,0,183,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,183,"('avatar', 'wall')",451
DDQN,NA,NA,variant_expt_ee_3,0,184,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,184,"('avatar', 'wall')",763
DDQN,NA,NA,variant_expt_ee_3,0,185,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,185,"('avatar', 'wall')",1466
DDQN,NA,NA,variant_expt_ee_3,0,186,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,186,"('avatar', 'wall')",687
DDQN,NA,NA,variant_expt_ee_3,0,187,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,187,"('avatar', 'wall')",378
DDQN,NA,NA,variant_expt_ee_3,0,188,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,188,"('avatar', 'wall')",550
DDQN,NA,NA,variant_expt_ee_3,0,189,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,189,"('avatar', 'wall')",424
DDQN,NA,NA,variant_expt_ee_3,0,190,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,0,190,"('avatar', 'wall')",670
DDQN,NA,NA,variant_expt_ee_3,0,191,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,0,191,"('avatar', 'wall')",586
DDQN,NA,NA,variant_expt_ee_3,0,192,"('apple', 'avatar')",4
DDQN,NA,NA,variant_expt_ee_3,0,192,"('avatar', 'wall')",642
DDQN,NA,NA,variant_expt_ee_3,1,193,"('avatar', 'eel')",1
DDQN,NA,NA,variant_expt_ee_3,1,193,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,1,193,"('avatar', 'wall')",532
DDQN,NA,NA,variant_expt_ee_3,1,194,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,1,194,"('avatar', 'wall')",113
DDQN,NA,NA,variant_expt_ee_3,1,195,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,1,195,"('avatar', 'wall')",109
DDQN,NA,NA,variant_expt_ee_3,1,196,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,1,197,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,1,197,"('avatar', 'wall')",1
DDQN,NA,NA,variant_expt_ee_3,1,198,"('avatar', 'eel')",1
DDQN,NA,NA,variant_expt_ee_3,1,198,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,1,198,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,1,198,"('avatar', 'wall')",447
DDQN,NA,NA,variant_expt_ee_3,1,199,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,1,199,"('avatar', 'wall')",157
DDQN,NA,NA,variant_expt_ee_3,1,200,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,1,200,"('avatar', 'wall')",94
DDQN,NA,NA,variant_expt_ee_3,1,201,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,1,201,"('avatar', 'wall')",185
DDQN,NA,NA,variant_expt_ee_3,1,202,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,1,202,"('avatar', 'wall')",79
DDQN,NA,NA,variant_expt_ee_3,1,203,"('avatar', 'eel')",2
DDQN,NA,NA,variant_expt_ee_3,1,203,"('avatar', 'wall')",57
DDQN,NA,NA,variant_expt_ee_3,2,204,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,2,204,"('avatar', 'wall')",596
DDQN,NA,NA,variant_expt_ee_3,2,205,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,2,205,"('avatar', 'wall')",158
DDQN,NA,NA,variant_expt_ee_3,2,206,"('avatar', 'eel')",1
DDQN,NA,NA,variant_expt_ee_3,2,206,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,2,206,"('avatar', 'wall')",533
DDQN,NA,NA,variant_expt_ee_3,2,207,"('avatar', 'eel')",1
DDQN,NA,NA,variant_expt_ee_3,2,207,"('apple', 'avatar')",3
DDQN,NA,NA,variant_expt_ee_3,2,207,"('avatar', 'wall')",734
DDQN,NA,NA,variant_expt_ee_3,2,208,"('avatar', 'wall')",393
DDQN,NA,NA,variant_expt_ee_3,2,209,"('avatar', 'eel')",1
DDQN,NA,NA,variant_expt_ee_3,2,209,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,2,209,"('avatar', 'wall')",899
DDQN,NA,NA,variant_expt_ee_3,2,210,"('avatar', 'eel')",1
DDQN,NA,NA,variant_expt_ee_3,2,210,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,2,210,"('avatar', 'wall')",574
DDQN,NA,NA,variant_expt_ee_3,2,211,"('avatar', 'eel')",1
DDQN,NA,NA,variant_expt_ee_3,2,211,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,2,211,"('avatar', 'wall')",662
DDQN,NA,NA,variant_expt_ee_3,2,212,"('avatar', 'eel')",2
DDQN,NA,NA,variant_expt_ee_3,3,213,"('avatar', 'orange')",1
DDQN,NA,NA,variant_expt_ee_3,3,213,"('avatar', 'blueberry')",4
DDQN,NA,NA,variant_expt_ee_3,3,213,"('avatar', 'wall')",971
DDQN,NA,NA,variant_expt_ee_3,3,213,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,4,214,"('avatar', 'wall')",604
DDQN,NA,NA,variant_expt_ee_3,4,214,"('avatar', 'orange')",1
DDQN,NA,NA,variant_expt_ee_3,4,214,"('apple', 'avatar')",2
DDQN,NA,NA,variant_expt_ee_3,4,215,"('avatar', 'wall')",106
DDQN,NA,NA,variant_expt_ee_3,4,215,"('avatar', 'orange')",2
DDQN,NA,NA,variant_expt_ee_3,5,216,"('avatar', 'blueberry')",2
DDQN,NA,NA,variant_expt_ee_3,5,216,"('avatar', 'wall')",413
DDQN,NA,NA,variant_expt_ee_3,5,216,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,5,216,"('avatar', 'eel')",1
DDQN,NA,NA,variant_expt_ee_3,5,216,"('avatar', 'orange')",1
DDQN,NA,NA,variant_expt_ee_3,5,216,"('avatar', 'fruit')",2
DDQN,NA,NA,variant_expt_ee_3,5,217,"('avatar', 'dough')",1
DDQN,NA,NA,variant_expt_ee_3,5,217,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,5,217,"('avatar', 'blueberry')",2
DDQN,NA,NA,variant_expt_ee_3,5,217,"('avatar', 'wall')",35
DDQN,NA,NA,variant_expt_ee_3,5,217,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,5,217,"('avatar', 'eel')",2
DDQN,NA,NA,variant_expt_ee_3,5,217,"('avatar', 'orange')",1
DDQN,NA,NA,variant_expt_ee_3,5,217,"('avatar', 'fruit')",2
DDQN,NA,NA,variant_expt_ee_3,5,218,"('avatar', 'eel')",1
DDQN,NA,NA,variant_expt_ee_3,5,218,"('avatar', 'dough')",1
DDQN,NA,NA,variant_expt_ee_3,5,218,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,5,218,"('avatar', 'blueberry')",1
DDQN,NA,NA,variant_expt_ee_3,5,219,"('avatar', 'eel')",1
DDQN,NA,NA,variant_expt_ee_3,5,219,"('avatar', 'dough')",1
DDQN,NA,NA,variant_expt_ee_3,5,219,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,5,219,"('avatar', 'blueberry')",1
DDQN,NA,NA,variant_expt_ee_3,5,220,"('avatar', 'dough')",1
DDQN,NA,NA,variant_expt_ee_3,5,220,"('avatar', 'cranberry')",1
DDQN,NA,NA,variant_expt_ee_3,5,220,"('avatar', 'blueberry')",2
