agent_type,subject_ID,modelrun_ID,game_name,game_level,episode_number,event_name,count
DDQN,NA,NA,avoidgeorge,0,5,"('avatar', 'george')",6
DDQN,NA,NA,avoidgeorge,0,5,"('george', 'quiet')",28
DDQN,NA,NA,avoidgeorge,0,5,"('quiet', 'wall')",152
DDQN,NA,NA,avoidgeorge,0,5,"('cigarette', 'quiet')",67
DDQN,NA,NA,avoidgeorge,0,5,"('annoyed', 'annoyed')",67
DDQN,NA,NA,avoidgeorge,0,5,"('avatar', 'cigarette')",77
DDQN,NA,NA,avoidgeorge,0,5,"('avatar', 'quiet')",226
DDQN,NA,NA,avoidgeorge,0,5,"('annoyed', 'quiet')",10
DDQN,NA,NA,avoidgeorge,0,6,"('annoyed', 'cigarette')",5
DDQN,NA,NA,avoidgeorge,0,6,"('cigarette', 'wall')",156
DDQN,NA,NA,avoidgeorge,0,6,"('annoyed', 'george')",485
DDQN,NA,NA,avoidgeorge,0,6,"('annoyed', 'wall')",59
DDQN,NA,NA,avoidgeorge,0,6,"('cigarette', 'george')",11
DDQN,NA,NA,avoidgeorge,0,6,"('george', 'wall')",7
DDQN,NA,NA,avoidgeorge,0,6,"('quiet', 'quiet')",39
DDQN,NA,NA,avoidgeorge,0,6,"('annoyed', 'avatar')",16
DDQN,NA,NA,avoidgeorge,0,6,"('avatar', 'wall')",133
DDQN,NA,NA,avoidgeorge,0,6,"('avatar', 'george')",7
DDQN,NA,NA,avoidgeorge,0,6,"('george', 'quiet')",34
DDQN,NA,NA,avoidgeorge,0,6,"('quiet', 'wall')",165
DDQN,NA,NA,avoidgeorge,0,6,"('cigarette', 'quiet')",89
DDQN,NA,NA,avoidgeorge,0,6,"('annoyed', 'annoyed')",67
DDQN,NA,NA,avoidgeorge,0,6,"('avatar', 'cigarette')",91
DDQN,NA,NA,avoidgeorge,0,6,"('avatar', 'quiet')",253
DDQN,NA,NA,avoidgeorge,0,6,"('annoyed', 'quiet')",10
DDQN,NA,NA,avoidgeorge,0,7,"('annoyed', 'cigarette')",5
DDQN,NA,NA,avoidgeorge,0,7,"('cigarette', 'wall')",180
DDQN,NA,NA,avoidgeorge,0,7,"('annoyed', 'george')",593
DDQN,NA,NA,avoidgeorge,0,7,"('annoyed', 'wall')",61
DDQN,NA,NA,avoidgeorge,0,7,"('cigarette', 'george')",11
DDQN,NA,NA,avoidgeorge,0,7,"('george', 'wall')",7
DDQN,NA,NA,avoidgeorge,0,7,"('quiet', 'quiet')",74
DDQN,NA,NA,avoidgeorge,0,7,"('annoyed', 'avatar')",16
DDQN,NA,NA,avoidgeorge,0,7,"('avatar', 'wall')",155
DDQN,NA,NA,avoidgeorge,0,7,"('avatar', 'george')",8
DDQN,NA,NA,avoidgeorge,0,7,"('george', 'quiet')",39
DDQN,NA,NA,avoidgeorge,0,7,"('quiet', 'wall')",175
DDQN,NA,NA,avoidgeorge,0,7,"('cigarette', 'quiet')",95
DDQN,NA,NA,avoidgeorge,0,7,"('annoyed', 'annoyed')",115
DDQN,NA,NA,avoidgeorge,0,7,"('avatar', 'cigarette')",111
DDQN,NA,NA,avoidgeorge,0,7,"('avatar', 'quiet')",270
DDQN,NA,NA,avoidgeorge,0,7,"('annoyed', 'quiet')",11
DDQN,NA,NA,avoidgeorge,0,8,"('annoyed', 'cigarette')",5
DDQN,NA,NA,avoidgeorge,0,8,"('cigarette', 'wall')",186
DDQN,NA,NA,avoidgeorge,0,8,"('annoyed', 'george')",683
DDQN,NA,NA,avoidgeorge,0,8,"('annoyed', 'wall')",61
DDQN,NA,NA,avoidgeorge,0,8,"('cigarette', 'george')",11
DDQN,NA,NA,avoidgeorge,0,8,"('george', 'wall')",7
DDQN,NA,NA,avoidgeorge,0,8,"('quiet', 'quiet')",78
DDQN,NA,NA,avoidgeorge,0,8,"('annoyed', 'avatar')",18
DDQN,NA,NA,avoidgeorge,0,8,"('avatar', 'wall')",160
DDQN,NA,NA,avoidgeorge,0,8,"('avatar', 'george')",9
DDQN,NA,NA,avoidgeorge,0,8,"('george', 'quiet')",44
DDQN,NA,NA,avoidgeorge,0,8,"('quiet', 'wall')",194
DDQN,NA,NA,avoidgeorge,0,8,"('cigarette', 'quiet')",129
DDQN,NA,NA,avoidgeorge,0,8,"('annoyed', 'annoyed')",137
DDQN,NA,NA,avoidgeorge,0,8,"('avatar', 'cigarette')",119
DDQN,NA,NA,avoidgeorge,0,8,"('avatar', 'quiet')",299
DDQN,NA,NA,avoidgeorge,0,8,"('annoyed', 'quiet')",11
DDQN,NA,NA,avoidgeorge,0,9,"('annoyed', 'cigarette')",5
DDQN,NA,NA,avoidgeorge,0,9,"('cigarette', 'wall')",186
DDQN,NA,NA,avoidgeorge,0,9,"('annoyed', 'george')",702
DDQN,NA,NA,avoidgeorge,0,9,"('annoyed', 'wall')",62
DDQN,NA,NA,avoidgeorge,0,9,"('cigarette', 'george')",11
DDQN,NA,NA,avoidgeorge,0,9,"('george', 'wall')",7
DDQN,NA,NA,avoidgeorge,0,9,"('quiet', 'quiet')",130
DDQN,NA,NA,avoidgeorge,0,9,"('annoyed', 'avatar')",18
DDQN,NA,NA,avoidgeorge,0,9,"('avatar', 'wall')",160
DDQN,NA,NA,avoidgeorge,0,9,"('avatar', 'george')",10
DDQN,NA,NA,avoidgeorge,0,9,"('george', 'quiet')",47
DDQN,NA,NA,avoidgeorge,0,9,"('quiet', 'wall')",232
DDQN,NA,NA,avoidgeorge,0,9,"('cigarette', 'quiet')",132
DDQN,NA,NA,avoidgeorge,0,9,"('annoyed', 'annoyed')",137
DDQN,NA,NA,avoidgeorge,0,9,"('avatar', 'cigarette')",126
DDQN,NA,NA,avoidgeorge,0,9,"('avatar', 'quiet')",300
DDQN,NA,NA,avoidgeorge,0,9,"('annoyed', 'quiet')",31
DDQN,NA,NA,avoidgeorge,0,10,"('annoyed', 'cigarette')",5
DDQN,NA,NA,avoidgeorge,0,10,"('cigarette', 'wall')",186
DDQN,NA,NA,avoidgeorge,0,10,"('annoyed', 'george')",715
DDQN,NA,NA,avoidgeorge,0,10,"('annoyed', 'wall')",62
DDQN,NA,NA,avoidgeorge,0,10,"('cigarette', 'george')",11
DDQN,NA,NA,avoidgeorge,0,10,"('george', 'wall')",7
DDQN,NA,NA,avoidgeorge,0,10,"('quiet', 'quiet')",130
DDQN,NA,NA,avoidgeorge,0,10,"('annoyed', 'avatar')",21
DDQN,NA,NA,avoidgeorge,0,10,"('avatar', 'wall')",164
DDQN,NA,NA,avoidgeorge,0,10,"('avatar', 'george')",11
DDQN,NA,NA,avoidgeorge,0,10,"('george', 'quiet')",50
DDQN,NA,NA,avoidgeorge,0,10,"('quiet', 'wall')",236
DDQN,NA,NA,avoidgeorge,0,10,"('cigarette', 'quiet')",133
DDQN,NA,NA,avoidgeorge,0,10,"('annoyed', 'annoyed')",137
DDQN,NA,NA,avoidgeorge,0,10,"('avatar', 'cigarette')",147
DDQN,NA,NA,avoidgeorge,0,10,"('avatar', 'quiet')",310
DDQN,NA,NA,avoidgeorge,0,10,"('annoyed', 'quiet')",31
DDQN,NA,NA,avoidgeorge,0,11,"('annoyed', 'cigarette')",5
DDQN,NA,NA,avoidgeorge,0,11,"('cigarette', 'wall')",192
DDQN,NA,NA,avoidgeorge,0,11,"('annoyed', 'george')",718
DDQN,NA,NA,avoidgeorge,0,11,"('annoyed', 'wall')",67
DDQN,NA,NA,avoidgeorge,0,11,"('cigarette', 'george')",11
DDQN,NA,NA,avoidgeorge,0,11,"('george', 'wall')",7
DDQN,NA,NA,avoidgeorge,0,11,"('quiet', 'quiet')",149
DDQN,NA,NA,avoidgeorge,0,11,"('annoyed', 'avatar')",27
DDQN,NA,NA,avoidgeorge,0,11,"('avatar', 'wall')",169
DDQN,NA,NA,avoidgeorge,0,11,"('avatar', 'george')",12
DDQN,NA,NA,avoidgeorge,0,11,"('george', 'quiet')",52
DDQN,NA,NA,avoidgeorge,0,11,"('quiet', 'wall')",248
DDQN,NA,NA,avoidgeorge,0,11,"('cigarette', 'quiet')",139
DDQN,NA,NA,avoidgeorge,0,11,"('annoyed', 'annoyed')",137
DDQN,NA,NA,avoidgeorge,0,11,"('avatar', 'cigarette')",156
DDQN,NA,NA,avoidgeorge,0,11,"('avatar', 'quiet')",317
DDQN,NA,NA,avoidgeorge,0,11,"('annoyed', 'quiet')",34
DDQN,NA,NA,avoidgeorge,0,12,"('annoyed', 'cigarette')",5
DDQN,NA,NA,avoidgeorge,0,12,"('cigarette', 'wall')",192
DDQN,NA,NA,avoidgeorge,0,12,"('annoyed', 'george')",722
DDQN,NA,NA,avoidgeorge,0,12,"('annoyed', 'wall')",67
DDQN,NA,NA,avoidgeorge,0,12,"('cigarette', 'george')",17
DDQN,NA,NA,avoidgeorge,0,12,"('george', 'wall')",7
DDQN,NA,NA,avoidgeorge,0,12,"('quiet', 'quiet')",149
DDQN,NA,NA,avoidgeorge,0,12,"('annoyed', 'avatar')",28
DDQN,NA,NA,avoidgeorge,0,12,"('avatar', 'wall')",169
DDQN,NA,NA,avoidgeorge,0,12,"('avatar', 'george')",13
DDQN,NA,NA,avoidgeorge,0,12,"('george', 'quiet')",54
DDQN,NA,NA,avoidgeorge,0,12,"('quiet', 'wall')",248
DDQN,NA,NA,avoidgeorge,0,12,"('cigarette', 'quiet')",144
DDQN,NA,NA,avoidgeorge,0,12,"('annoyed', 'annoyed')",137
DDQN,NA,NA,avoidgeorge,0,12,"('avatar', 'cigarette')",159
DDQN,NA,NA,avoidgeorge,0,12,"('avatar', 'quiet')",324
DDQN,NA,NA,avoidgeorge,0,12,"('annoyed', 'quiet')",41
DDQN,NA,NA,avoidgeorge,0,13,"('annoyed', 'cigarette')",5
DDQN,NA,NA,avoidgeorge,0,13,"('cigarette', 'wall')",240
DDQN,NA,NA,avoidgeorge,0,13,"('annoyed', 'george')",785
DDQN,NA,NA,avoidgeorge,0,13,"('annoyed', 'wall')",90
DDQN,NA,NA,avoidgeorge,0,13,"('cigarette', 'george')",17
DDQN,NA,NA,avoidgeorge,0,13,"('george', 'wall')",7
DDQN,NA,NA,avoidgeorge,0,13,"('quiet', 'quiet')",149
DDQN,NA,NA,avoidgeorge,0,13,"('annoyed', 'avatar')",28
DDQN,NA,NA,avoidgeorge,0,13,"('avatar', 'wall')",193
DDQN,NA,NA,avoidgeorge,0,13,"('avatar', 'george')",13
DDQN,NA,NA,avoidgeorge,0,13,"('george', 'quiet')",60
DDQN,NA,NA,avoidgeorge,0,13,"('quiet', 'wall')",308
DDQN,NA,NA,avoidgeorge,0,13,"('cigarette', 'quiet')",182
DDQN,NA,NA,avoidgeorge,0,13,"('annoyed', 'annoyed')",171
DDQN,NA,NA,avoidgeorge,0,13,"('avatar', 'cigarette')",181
DDQN,NA,NA,avoidgeorge,0,13,"('avatar', 'quiet')",364
DDQN,NA,NA,avoidgeorge,0,13,"('annoyed', 'quiet')",41
DDQN,NA,NA,avoidgeorge,1,14,"('annoyed', 'cigarette')",5
DDQN,NA,NA,avoidgeorge,1,14,"('cigarette', 'wall')",258
DDQN,NA,NA,avoidgeorge,1,14,"('annoyed', 'george')",837
DDQN,NA,NA,avoidgeorge,1,14,"('annoyed', 'wall')",106
DDQN,NA,NA,avoidgeorge,1,14,"('cigarette', 'george')",17
DDQN,NA,NA,avoidgeorge,1,14,"('george', 'wall')",39
DDQN,NA,NA,avoidgeorge,1,14,"('quiet', 'quiet')",149
DDQN,NA,NA,avoidgeorge,1,14,"('annoyed', 'avatar')",33
DDQN,NA,NA,avoidgeorge,1,14,"('avatar', 'wall')",203
DDQN,NA,NA,avoidgeorge,1,14,"('avatar', 'george')",14
DDQN,NA,NA,avoidgeorge,1,14,"('george', 'quiet')",64
DDQN,NA,NA,avoidgeorge,1,14,"('quiet', 'wall')",365
DDQN,NA,NA,avoidgeorge,1,14,"('cigarette', 'quiet')",187
DDQN,NA,NA,avoidgeorge,1,14,"('annoyed', 'annoyed')",186
DDQN,NA,NA,avoidgeorge,1,14,"('avatar', 'cigarette')",192
DDQN,NA,NA,avoidgeorge,1,14,"('avatar', 'quiet')",384
DDQN,NA,NA,avoidgeorge,1,14,"('annoyed', 'quiet')",41
DDQN,NA,NA,avoidgeorge,1,15,"('annoyed', 'cigarette')",5
DDQN,NA,NA,avoidgeorge,1,15,"('cigarette', 'wall')",360
DDQN,NA,NA,avoidgeorge,1,15,"('annoyed', 'george')",929
DDQN,NA,NA,avoidgeorge,1,15,"('annoyed', 'wall')",156
DDQN,NA,NA,avoidgeorge,1,15,"('cigarette', 'george')",17
DDQN,NA,NA,avoidgeorge,1,15,"('george', 'wall')",45
DDQN,NA,NA,avoidgeorge,1,15,"('quiet', 'quiet')",230
DDQN,NA,NA,avoidgeorge,1,15,"('annoyed', 'avatar')",33
DDQN,NA,NA,avoidgeorge,1,15,"('avatar', 'wall')",252
DDQN,NA,NA,avoidgeorge,1,15,"('avatar', 'george')",14
DDQN,NA,NA,avoidgeorge,1,15,"('george', 'quiet')",71
DDQN,NA,NA,avoidgeorge,1,15,"('quiet', 'wall')",450
DDQN,NA,NA,avoidgeorge,1,15,"('cigarette', 'quiet')",198
DDQN,NA,NA,avoidgeorge,1,15,"('annoyed', 'annoyed')",391
DDQN,NA,NA,avoidgeorge,1,15,"('avatar', 'cigarette')",211
DDQN,NA,NA,avoidgeorge,1,15,"('avatar', 'quiet')",441
DDQN,NA,NA,avoidgeorge,1,15,"('annoyed', 'quiet')",54
DDQN,NA,NA,avoidgeorge,1,16,"('annoyed', 'cigarette')",6
DDQN,NA,NA,avoidgeorge,1,16,"('cigarette', 'wall')",378
DDQN,NA,NA,avoidgeorge,1,16,"('annoyed', 'george')",939
DDQN,NA,NA,avoidgeorge,1,16,"('annoyed', 'wall')",156
DDQN,NA,NA,avoidgeorge,1,16,"('cigarette', 'george')",18
DDQN,NA,NA,avoidgeorge,1,16,"('george', 'wall')",91
DDQN,NA,NA,avoidgeorge,1,16,"('quiet', 'quiet')",230
DDQN,NA,NA,avoidgeorge,1,16,"('annoyed', 'avatar')",42
DDQN,NA,NA,avoidgeorge,1,16,"('avatar', 'wall')",266
DDQN,NA,NA,avoidgeorge,1,16,"('avatar', 'george')",15
DDQN,NA,NA,avoidgeorge,1,16,"('george', 'quiet')",74
DDQN,NA,NA,avoidgeorge,1,16,"('quiet', 'wall')",464
DDQN,NA,NA,avoidgeorge,1,16,"('cigarette', 'quiet')",204
DDQN,NA,NA,avoidgeorge,1,16,"('annoyed', 'annoyed')",391
DDQN,NA,NA,avoidgeorge,1,16,"('avatar', 'cigarette')",215
DDQN,NA,NA,avoidgeorge,1,16,"('avatar', 'quiet')",459
DDQN,NA,NA,avoidgeorge,1,16,"('annoyed', 'quiet')",54
DDQN,NA,NA,avoidgeorge,1,17,"('annoyed', 'cigarette')",6
DDQN,NA,NA,avoidgeorge,1,17,"('cigarette', 'wall')",420
DDQN,NA,NA,avoidgeorge,1,17,"('annoyed', 'george')",1000
DDQN,NA,NA,avoidgeorge,1,17,"('annoyed', 'wall')",159
DDQN,NA,NA,avoidgeorge,1,17,"('cigarette', 'george')",18
DDQN,NA,NA,avoidgeorge,1,17,"('george', 'wall')",123
DDQN,NA,NA,avoidgeorge,1,17,"('quiet', 'quiet')",240
DDQN,NA,NA,avoidgeorge,1,17,"('annoyed', 'avatar')",45
DDQN,NA,NA,avoidgeorge,1,17,"('avatar', 'wall')",282
DDQN,NA,NA,avoidgeorge,1,17,"('avatar', 'george')",16
DDQN,NA,NA,avoidgeorge,1,17,"('george', 'quiet')",78
DDQN,NA,NA,avoidgeorge,1,17,"('quiet', 'wall')",507
DDQN,NA,NA,avoidgeorge,1,17,"('cigarette', 'quiet')",215
DDQN,NA,NA,avoidgeorge,1,17,"('annoyed', 'annoyed')",391
DDQN,NA,NA,avoidgeorge,1,17,"('avatar', 'cigarette')",223
DDQN,NA,NA,avoidgeorge,1,17,"('avatar', 'quiet')",497
DDQN,NA,NA,avoidgeorge,1,17,"('annoyed', 'quiet')",54
DDQN,NA,NA,avoidgeorge,1,18,"('annoyed', 'cigarette')",6
DDQN,NA,NA,avoidgeorge,1,18,"('cigarette', 'wall')",438
DDQN,NA,NA,avoidgeorge,1,18,"('annoyed', 'george')",1010
DDQN,NA,NA,avoidgeorge,1,18,"('annoyed', 'wall')",169
DDQN,NA,NA,avoidgeorge,1,18,"('cigarette', 'george')",18
DDQN,NA,NA,avoidgeorge,1,18,"('george', 'wall')",133
DDQN,NA,NA,avoidgeorge,1,18,"('quiet', 'quiet')",240
DDQN,NA,NA,avoidgeorge,1,18,"('annoyed', 'avatar')",45
DDQN,NA,NA,avoidgeorge,1,18,"('avatar', 'wall')",297
DDQN,NA,NA,avoidgeorge,1,18,"('avatar', 'george')",17
DDQN,NA,NA,avoidgeorge,1,18,"('george', 'quiet')",80
DDQN,NA,NA,avoidgeorge,1,18,"('quiet', 'wall')",537
DDQN,NA,NA,avoidgeorge,1,18,"('cigarette', 'quiet')",220
DDQN,NA,NA,avoidgeorge,1,18,"('annoyed', 'annoyed')",391
DDQN,NA,NA,avoidgeorge,1,18,"('avatar', 'cigarette')",227
DDQN,NA,NA,avoidgeorge,1,18,"('avatar', 'quiet')",516
DDQN,NA,NA,avoidgeorge,1,18,"('annoyed', 'quiet')",54
DDQN,NA,NA,avoidgeorge,1,19,"('annoyed', 'cigarette')",8
DDQN,NA,NA,avoidgeorge,1,19,"('cigarette', 'wall')",504
DDQN,NA,NA,avoidgeorge,1,19,"('annoyed', 'george')",1146
DDQN,NA,NA,avoidgeorge,1,19,"('annoyed', 'wall')",184
DDQN,NA,NA,avoidgeorge,1,19,"('cigarette', 'george')",24
DDQN,NA,NA,avoidgeorge,1,19,"('george', 'wall')",167
DDQN,NA,NA,avoidgeorge,1,19,"('quiet', 'quiet')",271
DDQN,NA,NA,avoidgeorge,1,19,"('annoyed', 'avatar')",49
DDQN,NA,NA,avoidgeorge,1,19,"('avatar', 'wall')",339
DDQN,NA,NA,avoidgeorge,1,19,"('avatar', 'george')",18
DDQN,NA,NA,avoidgeorge,1,19,"('george', 'quiet')",86
DDQN,NA,NA,avoidgeorge,1,19,"('quiet', 'wall')",583
DDQN,NA,NA,avoidgeorge,1,19,"('cigarette', 'quiet')",229
DDQN,NA,NA,avoidgeorge,1,19,"('annoyed', 'annoyed')",452
DDQN,NA,NA,avoidgeorge,1,19,"('avatar', 'cigarette')",237
DDQN,NA,NA,avoidgeorge,1,19,"('avatar', 'quiet')",525
DDQN,NA,NA,avoidgeorge,1,19,"('annoyed', 'quiet')",54
DDQN,NA,NA,avoidgeorge,1,20,"('annoyed', 'cigarette')",9
DDQN,NA,NA,avoidgeorge,1,20,"('cigarette', 'wall')",528
DDQN,NA,NA,avoidgeorge,1,20,"('annoyed', 'george')",1198
DDQN,NA,NA,avoidgeorge,1,20,"('annoyed', 'wall')",193
DDQN,NA,NA,avoidgeorge,1,20,"('cigarette', 'george')",26
DDQN,NA,NA,avoidgeorge,1,20,"('george', 'wall')",200
DDQN,NA,NA,avoidgeorge,1,20,"('quiet', 'quiet')",271
DDQN,NA,NA,avoidgeorge,1,20,"('annoyed', 'avatar')",59
DDQN,NA,NA,avoidgeorge,1,20,"('avatar', 'wall')",354
DDQN,NA,NA,avoidgeorge,1,20,"('avatar', 'george')",19
DDQN,NA,NA,avoidgeorge,1,20,"('george', 'quiet')",88
DDQN,NA,NA,avoidgeorge,1,20,"('quiet', 'wall')",624
DDQN,NA,NA,avoidgeorge,1,20,"('cigarette', 'quiet')",242
DDQN,NA,NA,avoidgeorge,1,20,"('annoyed', 'annoyed')",452
DDQN,NA,NA,avoidgeorge,1,20,"('avatar', 'cigarette')",243
DDQN,NA,NA,avoidgeorge,1,20,"('avatar', 'quiet')",532
DDQN,NA,NA,avoidgeorge,1,20,"('annoyed', 'quiet')",54
DDQN,NA,NA,avoidgeorge,1,21,"('annoyed', 'cigarette')",9
DDQN,NA,NA,avoidgeorge,1,21,"('cigarette', 'wall')",570
DDQN,NA,NA,avoidgeorge,1,21,"('annoyed', 'george')",1272
DDQN,NA,NA,avoidgeorge,1,21,"('annoyed', 'wall')",210
DDQN,NA,NA,avoidgeorge,1,21,"('cigarette', 'george')",32
DDQN,NA,NA,avoidgeorge,1,21,"('george', 'wall')",239
DDQN,NA,NA,avoidgeorge,1,21,"('quiet', 'quiet')",271
DDQN,NA,NA,avoidgeorge,1,21,"('annoyed', 'avatar')",59
DDQN,NA,NA,avoidgeorge,1,21,"('avatar', 'wall')",386
DDQN,NA,NA,avoidgeorge,1,21,"('avatar', 'george')",20
DDQN,NA,NA,avoidgeorge,1,21,"('george', 'quiet')",94
DDQN,NA,NA,avoidgeorge,1,21,"('quiet', 'wall')",688
DDQN,NA,NA,avoidgeorge,1,21,"('cigarette', 'quiet')",259
DDQN,NA,NA,avoidgeorge,1,21,"('annoyed', 'annoyed')",453
DDQN,NA,NA,avoidgeorge,1,21,"('avatar', 'cigarette')",263
DDQN,NA,NA,avoidgeorge,1,21,"('avatar', 'quiet')",592
DDQN,NA,NA,avoidgeorge,1,21,"('annoyed', 'quiet')",54
DDQN,NA,NA,avoidgeorge,1,22,"('annoyed', 'cigarette')",9
DDQN,NA,NA,avoidgeorge,1,22,"('cigarette', 'wall')",636
DDQN,NA,NA,avoidgeorge,1,22,"('annoyed', 'george')",1342
DDQN,NA,NA,avoidgeorge,1,22,"('annoyed', 'wall')",243
DDQN,NA,NA,avoidgeorge,1,22,"('cigarette', 'george')",32
DDQN,NA,NA,avoidgeorge,1,22,"('george', 'wall')",316
DDQN,NA,NA,avoidgeorge,1,22,"('quiet', 'quiet')",274
DDQN,NA,NA,avoidgeorge,1,22,"('annoyed', 'avatar')",59
